idKegg	name
C21383	3-Deoxy-D-glycero-D-galacto-non-2-ulosonate 9-phosphate
C21383	KDN 9-phosphate
C21384	CMP-2-keto-3-deoxy-D-glycero-D-galacto-nononate
C21384	CMP-3-deoxy-D-glycero-beta-D-galacto-non-2-ulosonate
C21384	CMP-KDN
C21385	trans-12-Hydroxyjasmonic acid
C21385	trans-12-Hydroxyjasmonate
C21386	L-Leucyl-L-arginyl-protein
C21386	N-Terminal L-leucyl-L-arginyl-[protein]
C21387	L-Leucyl-L-lysyl-protein
C21387	N-Terminal L-leucyl-L-lysyl-[protein]
C21388	L-Lysyl-protein
C21388	N-Terminal L-lysyl-[protein]
C21389	tert-Butyl alcohol
C21389	tert-Butanol
C21390	Butane
C21390	Butan
C21391	11a-Hydroxytetracycline
C21392	Multi-methyl-branched acyl-[acp]
C21393	C32-Mycocerosyl-[acp]
C21393	(2R,4R,6R,8R)-2,4,6,8-Tetramethyloctacosanoyl-[acp]
C21394	C27-Mycolipanoyl-[acp]
C21394	(2S,4S,6S)-2,4,6-Trimethyltetracosanoyl-[acp]
C21395	dTDP-4-(methylamino)-2,3,4,6-tetradeoxy-D-glucose
C21395	dTDP-4-(methylamino)-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose
C21396	Ethylenediaminetriacetic acid
C21396	Ethylenediaminetriacetate
C21396	ED3A
C21397	Ethylenediamine-N,N'-diacetic acid
C21397	Ethylenediaminediacetate
C21397	EDDA
C21398	Methanesulfinic acid
C21398	Methanesulfinate
C21399	Isocaproate
C21399	4-Methylpentanoate
C21400	Isocaproyl-CoA
C21400	4-Methylpentanoyl-CoA
C21401	tert-Amyl alcohol
C21401	2-Methyl-2-butanol
C21401	TAA
C21402	Isoprenyl alcohol
C21402	2-Methyl-3-buten-2-ol
C21403	2-Acetamidoethylphosphonate
C21404	N-Ethylacetamide
C21405	(4aS,10bR)-Noroxomaritidine
C21406	(4aR,10bS)-Noroxomaritidine
C21407	7-(Hydroxymethyl)bacteriochlorophyllide c
C21408	(1R,6R)-1,4,5,5a,6,9-Hexahydrophenazine-1,6-dicarboxylate
C21409	(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1,6-dicarboxylate
C21410	(5aS)-5,5a-Dihydrophenazine-1,6-dicarboxylate
C21411	(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1-carboxylate
C21412	(10aS)-10,10a-Dihydrophenazine-1-carboxylate
C21413	(1R)-1,4,5,10-Tetrahydrophenazine-1-carboxylate
C21414	Naphthalene-1,2,4,8-tetrol
C21415	Valienol 7-phosphate
C21416	2-Amino-1,5-anhydro-2-deoxyglucitol
C21417	(2R,3R)-Dihydroflavonol
C21418	(2R,3S,4S)-Leucoanthocyanidin
C21418	(2R,3S,4S)-Flavan-3,4-diol
C21419	1-(3,4-Dimethoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol
C21420	(3,4-Dimethoxyphenyl)methanol
C21420	Veratryl alcohol
C21420	3,4-Dimethoxybenzyl alcohol
C21421	(3,4-Dimethoxyphenyl)methanol radical
C21422	1-(4-Hydroxy-3-methoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol
C21423	1,2-Dihydro-beta-NAD
C21424	1,6-Dihydro-beta-NAD
C21425	Abieta-8,11,13-triene
C21426	3-Vinyl bacteriochlorophyllide d
C21427	8,12-Diethyl-3-vinylbacteriochlorophyllide d
C21428	12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d
C21429	12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d
C21430	Malonamoyl-[acyl-carrier protein]
C21430	Malonamoyl-[acp]
C21431	8-Ethyl-12-methylbacteriochlorophyllide d
C21432	8,12-Diethylbacteriochlorophyllide d
C21433	12-Ethyl-8-propylbacteriochlorophyllide d
C21434	12-Ethyl-8-isobutylbacteriochlorophyllide d
C21435	Geranylgeranyl bacteriochlorophyllide b
C21436	4-Methylamino-4-de(dimethylamino)anhydrotetracycline
C21437	[Sulfur-carrier protein]-Gly-Gly-L-Cys
C21437	[Sulfur-carrier protein]-L-cysteine
C21438	11a-Hydroxyoxytetracycline
C21439	11a-Hydroxy-7-chlortetracycline
C21440	[Protein]-S-sulfanyl-L-cysteine
C21441	Bacteriochlorophyllide g
C21442	Phenazine-1-carboxylate
C21443	N-Demethylindolmycin
C21444	Indolmycin
C21445	17-(4-Hydroxyphenyl)heptadecanoyl adenylate
C21446	17-(4-Hydroxyphenyl)heptadecanoate
C21447	19-(4-Hydroxyphenyl)nonadecanoyl adenylate
C21448	19-(4-Hydroxyphenyl)nonadecanoate
C21449	Lithocholoyl-CoA
C21450	4-(2-Hydroxyethoxycarbonyl)benzoate
C21450	4-[(2-Hydroxyethoxy)carbonyl]benzoate
C21450	Mono(2-hydroxyethyl) terephthalate
C21450	Mono(ethylene terephthalate)
C21451	Poly(ethylene terephthalate)
C21451	Polyethylene terephthalate
C21451	(Ethylene terephthalate)n
C21452	2-Aminobenzoylacetyl-CoA
C21453	2-Aminobenzoylacetate
C21454	beta-1,2-Mannotriose
C21454	beta-D-Mannopyranosyl-(1->2)-beta-D-mannopyranosyl-(1->2)-D-mannopyranose
C21455	L-Leucyl-L-glutamyl-protein
C21455	N-Terminal L-leucyl-L-glutamyl-[protein]
C21456	L-Glutamyl-protein
C21456	N-Terminal L-glutamyl-[protein]
C21457	L-Leucyl-L-aspartyl-protein
C21457	N-Terminal L-leucyl-L-aspartyl-[protein]
C21458	L-Aspartyl-protein
C21458	N-Terminal L-aspartyl-[protein]
C21459	6-Hydroxyferuloyl-CoA
C21460	(3-Hydroxy-4-methylanthranilyl)adenylate
C21460	3-Hydroxy-4-methylanthraniloyl-AMP
C21460	2-Amino-3-hydroxy-4-methylbenzoyl-AMP
C21461	Kdo2-lipid A 1-(2-aminoethyl diphosphate)
C21462	Kdo2-lipid A 4'-(2-aminoethyl diphosphate)
C21463	Kdo2-lipid A 1,4'-bis(2-aminoethyl diphosphate)
C21464	4-O-[(2R)-1-Glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21465	L-Asparaginyl-protein
C21465	N-Terminal L-asparaginyl-[protein]
C21466	Protein Nomega-(1-hydroxy-2-oxopropyl)-L-arginine
C21466	[Protein]-Nomega-(1-hydroxy-2-oxopropyl)-L-arginine
C21467	Protein N6-(1-hydroxy-2-oxopropyl)-L-lysine
C21467	[Protein]-N6-(1-hydroxy-2-oxopropyl)-L-lysine
C21468	Protein S-(1-hydroxy-2-oxopropyl)-L-cysteine
C21468	[Protein]-S-(1-hydroxy-2-oxopropyl)-L-cysteine
C21469	7alpha,12alpha-Dihydroxy-3-oxochol-4-en-24-oyl-CoA
C21470	12alpha-Hydroxy-3-oxochola-4,6-dien-24-oyl-CoA
C21471	7alpha-Hydroxy-3-oxochol-4-en-24-oyl-CoA
C21471	3-Oxo-Delta4-chenodeoxycholyl-CoA
C21472	3-Oxochola-4,6-dien-24-oyl-CoA
C21472	3-Oxo-Delta4,6-lithocholyl-CoA
C21473	(1R,5aS,6R)-4a-Hydroxy-1,4,4a,5,5a,6,9,10a-octahydrophenazine-1,6-dicarboxylate
C21474	5,10-Dihydrophenazine-1,6-dicarboxylate
C21475	5,10-Dihydrophenazine
C21476	Phenazine
C21476	Dibenzopyrazine
C21476	Acridizine
C21477	1-Hydroxyphenazine
C21485	Cytidylyl molybdenum cofactor
C21485	Molybdopterin cytosine dinucleotide cofactor
C21486	Thio-molybdenum cofactor
C21487	L-Cysteinyl-protein
C21488	S-Anthraniloyl-L-cysteinyl-protein
C21489	S-Octanoyl-L-cysteinyl-protein
C21490	1-(2-Aminophenyl)decane-1,3-dione
C21491	(S)-Tembetarine
C21493	alpha-D-Gal-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol
C21494	alpha-L-Fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R
C21495	8-Geranylumbelliferone
C21496	8-Geranylesculetin
C21497	4-Hydroxybenzoyl-adenylate
C21497	4-Hydroxybenzoyl-AMP
C21498	2-Acylphloroglucinol
C21499	2-Acyl-4-prenylphloroglucinol
C21500	2-Acyl-4,6-bisprenylphloroglucinol
C21501	2-Acyl-4,6,6-trisprenylcyclohexa-2,4-dien-1-one
C21501	beta-Bitter acid
C21502	4-O-Di[(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21503	4-O-[1-D-Ribitylphospho-(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21504	4-O-[(1-D-Ribitylphospho)n-(1-D-ribitylphospho)-(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21505	4-Hydroxybenzoyl-[acp]
C21505	4-Hydroxybenzoyl-[acyl-carrier protein]
C21506	17-(4-Hydroxyphenyl)heptadecanoyl-[acp]
C21506	17-(4-Hydroxyphenyl)heptadecanoyl-[acyl-carrier protein]
C21507	19-(4-Hydroxyphenyl)nonadecanoyl-[acp]
C21507	19-(4-Hydroxyphenyl)nonadecanoyl-[acyl-carrier protein]
C21508	4-O-(D-Ribitylphospho)n-di[(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21509	Jasmonoyl-L-amino acid
C21510	Nickel-sirohydrochlorin
C21510	Ni-sirohydrochlorin
C21511	Nickel-sirohydrochlorin a,c-diamide
C21511	Ni-sirohydrochlorin a,c-diamide
C21512	15,17(3)-Seco-F430-17(3)-acid
C21514	D-Proline betaine
C21523	L-Tagatose
C21524	D-Altritol
C21525	2-Methylbutanenitrile
C21526	Menaquinone-9
C21527	beta-Dihydromenaquinone-9
C21527	MK-9(II-H2)
C21527	2-Methyl-3-[(2E,10E,14E,18E,22E,26E,30E,33E)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,10,14,18,22,26,30,33-octaen-1-yl]naphthalene-1,4-dione
C21528	(9Z,12Z)-Hexadeca-9,12,15-trienoyl-CoA
C21529	Linoleoyl-[glycerolipid]
C21529	(9Z,12Z)-Octadeca-9,12-dienoyl-[glycerolipid]
C21530	Pinolenoyl-[glycerolipid]
C21530	(5Z,9Z,12Z)-Octadeca-5,9,12-trienoyl-[glycerolipid]
C21531	alpha-Linolenoyl-[glycerolipid]
C21531	(9Z,12Z,15Z)-Octadeca-9,12,15-trienoyl-[glycerolipid]
C21532	Coniferonoyl-[glycerolipid]
C21532	(5Z,9Z,12Z,15Z)-Octadeca-5,9,12,15-tetraenoyl-[glycerolipid]
C21534	L-Polyhomomethionine
C21535	omega-(Methylthio)-(E)-alkanal oxime
C21535	(E)-omega-(Methylthio)alkanal oxime
C21535	(E)-omega-(Methylsulfanyl)alkanal oxime
C21536	L-N-Hydroxypolyhomomethionine
C21537	L-N,N-Dihydroxypolyhomomethionine
C21538	1-aci-Nitro-omega-(methylthio)alkane
C21538	1-(Methylsulfanyl)-4-aci-nitroalkane
C21539	(E)-1-(Glutathione-S-yl)-omega-(methylthio)alkylhydroximate
C21539	S-[(1E)-1-(Hydroxyimino)-omega-(methylsulfanyl)alkyl]-L-glutathione
C21559	N-[(2S)-2-Amino-2-carboxyethyl]-L-glutamate
C21560	ent-Sandaracopimaradien-3beta-ol
C21560	(3R,4aR,4bR,7S,10aS)-7-Ethenyl-1,1,4a,7-tetramethyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydrophenanthren-2-ol
C21561	Oryzalexin E
C21561	ent-Sandaracopimaradiene-3beta,9alpha-diol
C21561	(3R,4aR,4bS,7S,10aR)-7-Ethenyl-1,1,4a,7-tetramethyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydrophenanthren-2,4b-diol
C21562	Oryzalexin D
C21562	ent-Sandaracopimaradiene-3beta,7alpha-diol
C21563	2-(Glutathione-S-yl)-hydroquinone
C21564	[(1->4)-N-Acetyl-beta-D-glucosaminyl]n-(1->4)-N-acetyl-2-deoxy-2-amino-D-glucono-1,5-lactone
C21565	Prodigiosin
C21565	4-Methoxy-5-((5-methyl-4-pentyl-2H-pyrrol-2-ylidene)methyl)-2,2'-bipyrrole
C21566	6-O-Methyldeacetylisoipecoside
C21566	6-O-Methyl-N-deacetylisoipecoside
C21567	Pyrrolyl-2-carboxyl-S-[acyl-carrier protein]
C21567	Pyrrolyl-2-carboxyl-S-[acp]
C21568	4-Hydroxy-2,2'-bipyrrole-5-methanol
C21569	4-Hydroxy-2,2'-bipyrrole-5-carbaldehyde
C21570	4-Methoxy-2,2'-bipyrrole-5-carbaldehyde
C21570	4-Methoxy-2,2'-bipyrrole-5-carboxaldehyde
C21571	2-Methyl-3-n-amyl-dihydropyrrole
C21572	2-Methyl-3-n-amyl-pyrrole
C21572	2-Methyl-3-pentylpyrrole
C21572	2-Methyl-3-amylpyrrole
C21573	4-Keto-2-undecylpyrroline
C21573	4-Keto-2-undecyl-4,5-dihydropyrrole
C21574	2-Undecylpyrrole
C21582	Bacteriochlorophyllide e
C21583	6-O-Methyl-N-deacetylisoipecoside aglycon
C21584	7'-O-Dmethylcephaeline
C21585	4-Phospho-D-threonate
C21586	(S)-1-Hydroxy-N-methylcanadine
C21587	(13S,14R)-1,13-Dihydroxy-N-methylcanadine
C21588	(13S,14R)-1-Hydroxy-13-O-acetyl-N-methylcanadine
C21589	(13S,14R)-1,8-Dihydroxy-13-O-acetyl-N-methylcanadine
C21590	4'-O-Desmethyl-3-O-acetylpapaveroxine
C21590	3-O-Acetyl-4'-O-demethylpapaveroxine
C21591	3-O-Acetylpapaveroxine
C21593	D-Erythronate
C21593	(2R,3R)-2,3,4-Trihydroxybutanoate
C21599	4'-O-Desmethylpapaveroxine
C21600	Narcotoline hemiacetal
C21601	3-(Aminomethyl)indole
C21601	(1H-Indol-3-yl)methanamine
C21602	(1H-Indol-3-yl)-N-methylmethanamine
C21603	Anaerobilin
C21604	(3S)-6-Acetamido-3-aminohexanoate
C21606	2-O-(alpha-D-Mannosyl)-1-phosphatidyl-1D-myo-inositol
C21607	2,6-Di-O-alpha-D-mannosyl-1-phosphatidyl-1D-myo-inositol
C21608	2-O-(6-O-Acyl-alpha-D-mannosyl)-6-O-alpha-D-mannosyl-1-phosphatidyl-1D-myo-inositol
C21609	2-O-(6-O-Acyl-alpha-D-mannosyl)-1-phosphatidyl-1D-myo-inositol
C21610	3-Dehydro-4-phospho-D-erythronate
C21611	3-Dehydro-4-phospho-L-erythronate
C21612	3-Dehydro-L-erythronate
C21613	(R)-2-(Phosphonomethyl)malate
C21614	Glycolaldehyde phosphate
C21615	Glycolaldehyde triphosphate
C21616	Psicoselysine
C21616	N6-(D-Psicosyl)-L-lysine
C21617	2-Dehydro-D-erythronate
C21618	2-Dehydro-L-erythronate
C21619	(2-Hydroxy-1H-indol-3-yl)acetate
C21620	S-[(E)-N-Hydroxy(indol-3-yl)acetimidoyl]-L-glutathione
C21621	Methanofuran
C21622	S-[(Z)-N-Hydroxy(phenyl)acetimidoyl]-L-glutathione
C21623	1-aci-Nitro-2-phenylethane
C21624	Mycobilin a
C21625	Mycobilin b
C21626	[(1->4)-beta-D-Glucosyl]n-(1->4)-D-glucono-1,5-lactone
C21628	4-Dehydro-beta-D-glucosyl-[(1->4)-beta-D-glucosyl]n-1
C21629	Formylmethanofuran
C21630	(S)-Norlaudanine
C21631	(S)-Tetrahydropapaverine
C21632	2-Hydroxyparaconate
C21633	Noroxopluviine
C21634	Norcraugsodine
C21635	(4aR,10bS)-Normaritidine
C21635	Macowine
C21637	Elwesine
C21639	Maritinamine
C21640	6-(1'-Hydroxy-2'-oxopropyl)-tetrahydropterin
C21640	1'-Hydroxy-2'-oxopropyltetrahydropterin
C21643	3-Dehydro-scyllo-inosose
C21643	2,4-Didehydroinositol
C21644	5-Dehydro-L-gluconate
C21644	5-Keto-L-gluconate
C21645	(2R,3S)-2-Alkyl-3-hydroxyalkanoate
C21646	8-Amino-8-demethylriboflavin
C21647	Roseoflavin
C21647	8-Demethyl-8-(dimethylamino)riboflavin
C21648	8-Demethyl-8-(methylamino)riboflavin
C21649	D-Threonate
C21649	(2S,3R)-2,3,4-Trihydroxybutanoate
C21650	7-Methylthioheptyl-desulfoglucosinolate
C21651	(R)-2-Alkyl-3-oxoalkanoate
C21651	(2R)-2-Alkyl-3-oxoalkanoate
C21652	RNA 2'-terminal-phosphate
C21652	(Ribonucleotide)n-2'-phosphate
C21653	(+)-Kolavelool
C21654	(+)-Kolavenyl diphosphate
C21655	Cyclobis-1,6-alpha-nigerosyl
C21655	Cycloalternan
C21656	ent-8alpha-Hydroxylabd-13-en-15-yl diphosphate
C21657	cis-3-Alkyl-4-alkyloxetan-2-one
C21658	Peregrinol diphosphate
C21658	(13E)-9-Hydroxy-8alpha-labda-13-en-15-yl diphosphate
C21659	alpha-Isomaltosyl-1,3-isomaltose
C21660	(+)-Isoafricanol
C21660	(1aS,4aR,5R,7aS,7bR)-3,3,5,7b-Tetramethyldecahydro-4aH-cyclopropa[e]azulen-4a-ol
C21661	(-)-Spiroviolene
C21662	(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-omega-(methylsulfanyl)alkane-1-imine
C21663	(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethane-1-imine
C21664	(Glutathione-S-yl)(1H-indol-3-yl)acetonitrile
C21665	(L-Cysteinylglycine-S-yl)(1H-indol-3-yl)acetonitrile
C21666	(3R,4R)-3-[(1S)-1-Hydroxyalkyl]-4-(hydroxymethyl)oxolan-2-one
C21667	(Z)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-2-phenylethane-1-imine
C21668	(3R,4R)-3-Alkanoyl-4-(hydroxymethyl)oxolan-2-one
C21669	12-Hydroxyjasmonate
C21669	12-Hydroxyjasmonic acid
C21670	Tsukubadiene
C21670	(1S,3aS,5Z,7aS,10aR,11Z)-1,5,8,8,10a-Pentamethyl-2,3,3a,4,7,7a,8,9,10,10a-decahydro-1H-dicyclopenta[a,d][9]annulene
C21671	12-Sulfooxyjasmonate
C21671	12-Hydroxyjasmonate sulfate
C21672	Ornithine lipid
C21673	N-Methylornithine lipid
C21674	N,N-Dimethylornithine lipid
C21675	N,N,N-Trimethylornithine lipid
C21676	(2S,3R,6S,9S)-(-)-Protoillud-7-ene
C21676	(2aS,4aS,7aS,7bR)-3,6,6,7b-Tetramethyl-2,2a,4a,5,6,7,7a,7b-octahydro-1H-cyclobuta[e]indene
C21677	(3S)-(+)-Asterisca-2(9),6-diene
C21677	(4S,7Z)-2,2,4,7-Tetramethyl-2,3,4,5,6,9-hexahydro-1H-cyclopenta[8]annulene
C21678	(3R)-3-Hydroxy-16-methoxy-1,2-didehydro-2,3-dihydrotabersonine
C21679	(-)-alpha-Amorphene
C21679	(1S,4aR,8aS)-4,7-Dimethyl-1-(propan-2-yl)-1,2,4a,5,6,8a-hexahydronaphthalene
C21680	Lyso-ornithine lipid
C21681	(+)-Corvol ether B
C21681	(1S,3R,5aR,6S,8aR)-3,6-Dimethyl-1-(propan-2-yl)hexahydro-1H,3H-3,8a-methanocyclopenta[c]oxepine
C21682	(3R)-3-Hydroxy-2,3-dihydrotabersonine
C21683	(3R)-3-Hydroxy-1,2-didehydro-2,3-dihydrotabersonine
C21684	(+)-Eremophilene
C21684	(3S,4aS,5R)-4a,5-Dimethyl-3-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene
C21685	(1R,4R,5S)-(-)-Guaia-6,10(14)-diene
C21685	(1R)-1-Methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulene
C21685	(1R)-7-Isopropyl-1-methyl-4-methylene-1,2,3,3a,4,5,6,8a-octahydroazulene
C21686	(+)-(1E,4E,6S,7R)-Germacra-1(10),4-dien-6-ol
C21686	(1S,2E,6E,10R)-3,7-Dimethyl-10-(propan-2-yl)cyclodeca-2,6-dien-1-ol
C21687	(3E,7E)-Dolabella-3,7-dien-18-ol
C21687	2-[(1R,3aR,5E,9E,12aR)-3a,6,10-Trimethyl-1,2,3,3a,4,7,8,11,12,12a-decahydrocyclopenta[11]annulen-1-yl]propan-2-ol
C21688	(3E,7E)-Dolathalia-3,7,11-triene
C21688	(7E,11E)-3,3,7,11,13a-Pentamethy1-2,3,5,6,9,10,13,13a-octahydro-1H-benzo[11]annulene
C21689	7-epi-alpha-Eudesmol
C21689	(-)-7-epi-alpha-Eudesmol
C21689	2-[(2S,4aR,8aR)-4a,8-Dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalen-2-yl]propan-2-ol
C21690	4-epi-Cubebol
C21690	(+)-4-epi-Cubebol
C21690	(3S,3aS,3bR,4S,7S,7aS)-4-(2-Hydroxypropan-2-yl)-7-methyloctahydro-1H-cyclopenta[1,3]cyclopropa[1,2]benzen-3-ol
C21691	omega-(Methylthio)alkyl-glucosinolate
C21691	omega-(Methylsulfanyl)alkyl-glucosinolate
C21692	omega-(Methylsulfinyl)alkyl-glucosinolate
C21693	(+)-Corvol ether A
C21693	(1R,4S,4aR,7R,8aR)-4,7-Dimethyl-1-(propan-2-yl)decahydro-1,7-epoxynaphthalene
C21694	10-epi-Juneol
C21694	10alpha-Eudesm-4(14)-en-6alpha-ol
C21695	tau-Cadinol
C21695	10beta-Cadin-4-en-10-ol
C21696	12-Hydroxyjasmonoyl-L-amino acid
C21697	12-Hydroxy-12-oxojasmonoyl-L-amino acid
C21698	(2E,6E)-Hedycaryol
C21698	(1E,4E,7R)-Germacra-1(10),4-dien-11-ol
C21699	12-Oxojasmonoyl-L-amino acid
C21700	10-epi-Cubebol
C21701	Sesterfisherol
C21702	beta-Thujene
C21703	Stellata-2,6,19-triene
C21705	Guaia-4,6-diene
C21706	Pseudolaratriene
C21706	(1RS,3aSR,8aRS)-3a,6-Dimethyl-1-(6-methylhepta-2,5-dien-2-yl)-1,2,3,3a,4,7,8,8a-octahydrohydroazulene
C21707	Selina-4(15),7(11)-diene
C21708	(+)-(2S,3R,9R)-Pristinol
C21708	(1R,6R,9aS)-1,4,8,8-Tetramethyl-2,3,5,6,7,8,9,9a-octahydro-1H-cyclopenta[8]annulen-6-ol
C21709	Nezukol
C21709	Pimar-15-en-8-ol
C21710	5-Hydroxy-alpha-gurjunene
C21711	ent-Atiserene
C21712	2-Chloro-N-(2,6-diethylphenyl)acetamide
C21713	Butyl formate
C21714	ent-13-epi-Manoyl oxide
C21714	(13R)-ent-8,13-Epoxylabd-14-ene
C21715	(2Z,6E)-Hedycaryol
C21715	(1E,4Z,7R)-Germacra-1(10),4-dien-11-ol
C21716	beta-Geranylfarnesene
C21716	(6E,10E,14E)-7,11,15,19-Tetramethyl-3-methyleneicosa-1,6,10,14,18-pentaene
C21717	beta-Hexaprene
C21718	beta-Heptaprene
C21719	2-(L-Cystein-S-yl)-2-(1H-indol-3-yl)acetonitrile
C21720	(13R)-9,13-Epoxylabd-14-ene
C21721	Camalexin
C21721	3-(Thiazol-2-yl)indole
C21722	(R)-Dihydrocamalexate
C21722	(4R)-2-(1H-Indol-3-yl)-4,5-dihydrothiazole-4-carboxylate
C21723	Biliverdin-IX-delta
C21724	Biliverdin-IX-beta
C21725	Manoyl oxide
C21725	(13R)-Manoyl oxide
C21725	(13R)-8,13-Epoxylabd-14-ene
C21726	Cycloaraneosene
C21726	(1R,3aR,9aS,10aR)-1,9a-Dimethyl-4-methylene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8,9,9a,10,10a-dodecahydrodicyclopenta[a,d][8]annulene
C21727	(13E)-Labda-7,13-dien-15-yl diphosphate
C21727	(13E)-Labda-7,13-dienyl diphosphate
C21728	Labda-7,13(16),14-triene
C21729	(12E)-Labda-8(17),12,14-triene
C21730	epsilon-(gamma-L-Glutamyl)-L-lysine
C21731	2-(Hydroxysulfanyl)hercynine
C21731	Nalpha,Nalpha,Nalpha-Trimethyl-2-(hydroxysulfanyl)-L-histidine
C21731	2-Sulfenohercynine
C21735	(-)-Kolavenyl diphosphate
C21735	(2E)-5-[(1R,2S,4aS,8aS)-1,2,4a,5-Tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-methylpent-2-en-1-yl diposphate
C21736	4-Sulfanylbutanoate
C21737	4,4'-Disulfanediyldibutanoate
C21738	(4R)-4,2'-Dihydroxyisoflavan
C21739	(3R)-2'-Hydroxyisoflavanone
C21740	[Sulfatase]-L-cysteine
C21741	[Sulfatase]-3-oxo-L-alanine
C21741	[Sulfatase]-(S)-formylglycine
C21741	[Sulfatase]-(S)-Calpha-formylglycine
C21741	[Sulfatase]-FGly
C21742	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-R
C21743	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-[beta-D-GlcNAc-(1->6)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-R
C21744	Mn(IV)O2
C21744	Manganese dioxide
C21746	8-Methylthiooctyl-desulfoglucosinolate
C21747	N-Acetyl-beta-D-glucosaminyl-(1->4)-D-glucosamine
C21748	5-Fluorouridine diphosphate
C21749	5-Fluorouridine triphosphate
C21750	5-Fluorodeoxyuridine diphosphate
C21751	5-Fluorodeoxyuridine triphosphate
C21752	2-Hydroxyethyl-CoM
C21753	2-Chloro-2-hydroxyethyl-CoM
C21754	Isonicotinoyl radical
C21758	Hepatotoxins
C21759	Isonicotinoyl-NAD adduct
C21759	INH-NAD adduct
C21760	Isonicotinoyl-NADP adduct
C21760	INH-NADP adduct
C21761	(3R)-3-Hydroxy-4-oxobutanoate
C21762	4-Hydroxytryptamine
C21763	Long-chain alkane
C21764	5-Hydroxybenzimidazole
C21765	Rhizathalene A
C21766	4,4'-Diapolycopen-4-al
C21767	Pyridinium-3,5-bisthiocarboxylate mononucleotide
C21767	P2TMN
C21767	Pyridin-1-ium-3,5-bisthiocarboxylate mononucleotide
C21768	4,4'-Diapolycopen-4-oate
C21769	Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide
C21770	4,4'-Diapolycopene-4,4'-dioate
C21771	L-Firefly luciferin
C21771	(R)-4,5-Dihydro-2-(6-hydroxy-1,3-benzothiazol-2-yl)thiazole-4-carboxylate
C21772	L-Firefly luciferyl-CoA
C21773	[(3S,4R)-4-Alkanoyl-5-oxooxolan-3-yl]methyl phosphate
C21774	(4-Alkanoyl-5-oxo-2,5-dihydrofuran-3-yl)methyl phosphate
C21775	1-(4-Methoxyphenyl)-N-methyl-N-[(3-methyloxetan-3-yl)methyl]methanamine
C21776	2-({[(4-Methoxyphenyl)methyl](methyl)amino}methyl)-2-methylpropane-1,3-diol
C21777	4-Hydroxy-L-tryptophan
C21778	Norbaeocystin
C21778	4-Hydroxytryptamine 4-phosphate
C21779	Baeocystin
C21779	4-Hydroxy-N-methyltryptamine 4-phosphate
C21780	alpha-D-Mannosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21781	alpha-D-Mannosyl-(1->3)-alpha-D-mannosyl-(1->3)-alpha-D-mannosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol
C21782	Mogrol
C21783	Mogroside IE
C21784	Nerylneryl diphosphate
C21784	all-cis-Tetraprenyl diphosphate
